Respondent ID,Time_in_Minutes,Q1_LA_Cnty,Q2_Follow_Sports,Q3_Three_Words_1,Q3_Three_Words_2,Q3_Three_Words_3,Q4_2024_2028,Q5_Withdrawn_Bids,Q6_Over_Budget,Q7_Overruns,Q8_Rising_Rent,Q9_Displacement,Q10_NSSE,Q11_Rank_1,Q11_Rank_2,Q11_Rank_3,Q11_Rank_4,Q11_Rank_5,Q12_Institutions_City_Council,Q12_Institutions_Trump,Q12_Institutions_USOC,Q12_Institutions_IOC,Q12_Institutions_LA2028,Q13_Impact_LA,Q14_Impact_Your_Life,Q15_Impact_Change,Q16_Supportive,Age,Gender,HH_Income,Bad_Response_Flag
10227241519,7.57,2,3,pagent,sport,winners,3,1,3,2,3,3,2,5,3,1,4,2,3,4,4,2,4,more traffic,3,3,4,5,1,11,0
10227252991,10.65,1,1,Germany,Trumpf,Travel,1,2,2,1,3,3,1,2,3,1,5,4,2,5,4,4,2,"Before the games, LA will be celebrating and parading on the streets and the like.  After the games, LA will be celebrating and parading on the streets if their country wins.",1,2,2,2,1,1,0
10227259027,7.2,1,1,Fart,Butt,Diarrhea,1,2,1,2,2,4,1,1,2,3,4,5,4,2,5,5,5,Make sport big develeopment of which with yes.,4,3,5,2,1,11,0
10227259654,9.35,2,5,Gold,USA,Bronze,3,3,1,2,5,5,1,4,1,3,2,5,0,1,0,0,0,Not sure,3,3,3,4,2,3,0
10227259867,13.63,2,2,track and field,swimming,skating,2,2,4,2,5,5,4,5,1,2,3,4,3,3,3,3,3,"Price increases, cost overruns, increased security, increased traffic.",2,2,2,5,1,5,0
10227271655,7.23,2,2,summer,winter,amazing,1,2,4,2,4,5,2,5,3,1,2,4,2,5,2,3,2,"Rents will go up, if housing is removed for the games rents will go up even more, and if there are cost over runs the tax payer will be responsible.  All of those are bad, if the Olympics costs more than it should then the sponsors, and the Olympics should pay the over run costs.  I'll be willing to bet most people in the LA area couldn't care less if the Olympics came to their city. ",3,2,1,5,1,5,0
10227279777,8.53,1,1,Peace ,  Patriotism ,World,1,1,5,2,5,5,1,5,4,1,2,3,2,2,2,1,2,Taxes will rise,3,5,1,5,1,11,0
10227285444,5.33,2,1,Greece,Wrestling ,Running,1,2,4,2,1,1,1,5,1,2,3,4,3,5,2,2,3,Money will be spent in the wrong places. The money needs to fix the issues in the city,3,3,3,3,1,6,0
10227296209,10.72,2,1,Partnership ,Competition,Unity,1,2,1,3,3,4,3,5,1,2,3,4,3,3,5,5,5,"Seeing as there's [displacement] of citizens and stringent logistics in the security and in the other events surrounding the Games, the results are in the air, and any one event going wrong from start to finish will have a chain reaction... ",3,3,4,4,1,2,0
10227298188,9.5,2,1,Track,Skiing,Gymnastics,1,3,2,2,1,1,1,5,1,2,4,3,2,5,5,5,5,"As has been proven before, there will be little impact as long as the committee doesn't go nuts with unnecessary expenditures. They did well with the last Olympics by choosing already built venues. ",3,3,4,5,1,3,0
10227307143,9.53,2,4,Quality,Competitiveness,Amateur,2,2,5,2,4,1,1,4,3,1,5,2,3,3,3,3,3,"I doubt much of an impact at all.  Or if any, similar to the impact of the LA Olympics in 1984.",3,3,4,5,2,6,0
10227310522,6.27,2,2,Competition ,Medals ,Running ,2,2,2,2,3,3,4,5,4,1,3,2,4,1,4,4,4,Cost of living will increase ,3,2,2,5,1,4,0
10227323031,6.73,2,4,competion,performace,awards,4,1,3,2,3,3,3,,4,3,1,2,2,1,2,2,2,,2,3,3,5,1,5,0
10227333875,2.7,2,2,"don,t",don't,don't,1,2,1,3,1,1,,,,,,,,,,,,,,,,,,,1
10227343759,6.93,1,,Competition,Winners,Medals,,2,,2,3,3,1,5,1,4,2,3,1,,1,,2,Not too much,3,3,4,5,1,11,0
10227350977,7.18,1,2,Best,Of,Best,1,2,4,2,1,1,1,5,4,3,2,1,1,3,1,1,1,,3,3,1,5,1,4,0
10227356892,5.78,2,2,Medals,Sports,International ,1,2,4,2,4,5,5,5,3,1,4,2,1,3,2,1,1,It will be disastrous all around ,1,1,1,4,1,4,0
10227358341,5.33,1,4,,,,1,2,1,2,1,1,1,5,2,1,4,3,1,2,3,3,1,,3,3,1,5,1,5,0
10227374011,3.18,2,3,Gymnastics,Soccer,Track & Field,2,1,1,2,2,2,3,,,,,,,,,,,,,,,,,,0
10227389785,0.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227390563,8.08,2,1,tedious,Overhyped,Pageantry ,1,2,,,5,4,5,1,3,4,2,5,0,1,2,2,3,Extremely disruptive ,3,3,3,5,1,7,0
10227394233,5.68,2,3,Amazing,Dedicated,Talent,1,2,4,3,3,3,4,4,1,2,5,3,3,1,3,3,3,"I am concerned with the news that people may be displaced from their homes. IF this is the case, I hope LA will be able to compensate victims FAIRLY. ",,3,4,4,1,5,0
10227430290,3.67,2,3,Track and field,gymnastics,ice skating,2,2,1,2,,,,,,,,,,,,,,,,,,,,,0
10227447681,5.08,2,1,competition,International,sports,1,2,1,2,4,4,1,5,2,1,4,3,3,1,2,2,3,I don't really know. It certainly does sound expensive.,3,2,3,4,1,5,0
10227449372,76.13,1,5,Swimming,Track and field ,Winter sports,4,1,1,2,2,2,1,2,1,4,3,5,4,3,5,4,5,Huge impact.,4,5,5,4,1,2,0
10227465419,8.97,2,3,Cost to produce,Expensive,Oversold,1,2,4,2,5,,5,5,4,2,1,3,3,1,2,1,1,Depression. Only the greedy will profit.,3,1,1,5,1,9,0
10227472542,43.2,2,1,Greece,Running,Fig leaves,1,2,1,2,1,3,1,5,1,2,4,3,3,1,3,3,3,,3,3,3,5,1,3,0
10227516855,85.48,2,1,togetherness,friendship,equality,1,2,1,2,1,1,1,5,2,3,1,4,3,1,5,5,5,"Massive influx of vistors, massive increase of business, and a city remembered for hosting the Olympics.",3,3,5,5,1,5,0
10227615682,0.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227633798,3.07,2,1,Boycott,Doping,Scandal,1,2,1,2,1,1,5,,,,,,,,,,,,,,,,,,0
10227635701,10.88,2,3,Big,Tough,Expensive,2,2,1,2,1,1,1,5,1,2,4,3,3,3,2,1,4,Very favorable,3,3,3,5,1,11,0
10227637998,5.95,1,1,pins,events,winning,1,2,1,2,1,1,1,1,4,2,5,3,2,1,3,3,3,nothing,3,3,3,5,1,5,0
10227645618,7.43,2,1,snow,gymnastics,track,1,2,1,2,4,5,3,5,1,3,2,4,3,3,3,3,4,severe traffic problems,3,2,2,5,1,11,0
10227654800,9.33,1,1,Outstanding talent & energy,Talent,True sportsmanship,1,2,1,2,2,2,1,4,1,,,,3,3,3,3,3,Good,3,3,3,5,1,11,0
10227660805,2.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10227661382,6.52,2,1,Pomp and circumstance,Overdone,Fake sports,1,2,4,2,4,4,5,5,3,1,2,4,1,3,1,1,1,"Debt, then money coming and going, resulting in debt and crap nobody needs.",3,1,1,5,1,6,0
10227666604,15,2,3,Athletes ,Excitement ,Unity ,2,3,1,1,1,2,3,5,3,1,4,2,4,1,5,4,5,City beautification. Positive economic impact. Worldwide prestige for LA. ,4,4,5,5,1,4,0
10227674785,3.75,2,2,Great,Outstanding ,Awesome ,5,1,5,3,1,1,1,,4,,2,1,2,0,3,3,,Great Benefits ,5,5,5,5,1,4,0
10227676900,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227717452,5.93,2,1,best,competition,gold,1,1,5,2,1,1,2,4,3,1,5,2,1,3,1,1,1,before traffic nightmare after none,3,1,1,5,1,5,0
10227723204,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227725387,50.22,2,2,commercialized,politicized,out of touch with classical sports,2,2,3,2,1,1,2,4,3,1,5,2,2,4,2,2,2,"Massive cost overruns will be pushed on all California taxpayers, not just the LA ones.  LA residents not directly benefitting from the Olympics will be greatly inconvenienced because of huge crowds, security issues, etc.",2,3,2,4,1,10,0
10227728420,40.55,2,1,athletics,team,spirt,2,1,2,2,4,4,2,5,1,3,2,4,5,1,2,1,0,Rising rents and general increase in basic consumer goods.  Slight increase in employment but not long lasting.  ,3,3,4,5,1,3,0
10227728537,0.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227734882,2.08,2,2,NO,NO,NO,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,1
10227767431,5.23,2,1,rings,track,gymnastics,2,2,2,1,4,4,2,4,3,2,1,5,3,1,3,2,3,"Add prestige to, public interest in the area. Bring in revenue. ",3,3,5,5,1,3,0
10227786314,0.48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227809735,6.08,2,3,Sports,Country,Gold,1,2,1,2,1,4,3,5,2,4,1,3,3,1,4,2,3,Housing and transportation,3,3,4,4,1,4,0
10227819489,6.35,2,1,Dedication ,Work,Skill,1,2,5,2,4,5,5,5,1,2,3,4,3,1,3,3,3,"From what I have seen in the past, nothing seems to go as it was supposed to so I really don't have an opinion. I am just glad they would not be held in San Francisco where I live. ",3,2,2,5,1,5,0
10227826411,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227831346,3.3,2,5,Overhyped,Too much talk,Too many commercials,4,1,5,2,5,5,3,5,1,2,4,3,3,1,2,1,3,,3,2,1,5,1,11,0
10227833550,0.12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227844238,4.33,2,3,Munich,"USA, USA",John Carlos,2,1,5,2,5,5,5,5,4,3,1,2,3,1,1,1,3,n/a,3,3,4,5,1,6,0
10227845226,5.9,1,3,exciting,crowded,traffic,3,1,3,3,2,1,1,5,2,3,1,4,4,1,5,4,4,"if it is organized like the 1984 Olympics, the impact will be minimal. ",3,3,5,5,1,10,0
10227852525,5.88,2,3,international,superior,poorly-managed,1,2,1,2,1,1,1,1,5,2,4,3,1,1,3,4,2,It's going to be a mess.,3,3,3,5,1,6,0
10227854134,8.87,2,1,Gymnastics,Track,Skiing,3,2,2,3,2,5,3,3,1,2,4,5,4,1,4,4,5,"The last time Los Angeles hosted the summer games, they actually made money.",3,2,4,5,1,3,0
10227855910,6.33,2,1,skiing,water sports,track,3,2,4,2,,3,2,,,,,1,5,,5,5,5,"large unemployment rate, homeless increase and crime",,3,3,5,1,7,0
10227855975,6.83,2,3,Boring,Too much on TV,Beach volleyball?,1,2,1,2,3,3,1,5,2,1,4,3,,2,3,3,3,Could LA get worse?  Probably.,2,2,1,5,1,7,0
10227864607,6.1,2,2,Boring ,Pretty ,Long,2,1,4,2,5,2,4,3,4,,1,2,2,1,2,2,4,Hurt the city financially and take money away from the poor ,3,2,1,5,1,7,0
10227865701,11.37,2,1,Best,Challenge ,Triumph ,1,1,1,2,1,1,1,5,3,1,4,2,1,0,1,1,1,Really screw up traffic wires then it now ,3,,3,5,1,6,0
10227866412,4.22,1,1,competition,exciting,great,1,2,3,2,2,5,2,,,,,,,,,,,,,,,,,,0
10227871491,0.98,2,1,Nbc,Skating,Snow,3,2,,,,,,,,,,,,,,,,,,,,,,,0
10227874526,4.93,1,1,Special,Summer Games,Winter Games ,2,1,3,1,1,2,1,2,1,3,4,5,3,1,3,2,3,Financial. ,3,3,4,4,1,10,0
10227880370,10.45,2,2,Snow skiing,Bobsledding,Ice skating,1,2,3,3,3,4,1,4,5,3,1,2,0,4,3,3,2,More traffic,3,3,4,4,1,3,0
10227905187,8.65,2,1,Track,Swimming,Shooting,1,2,1,2,1,1,1,4,2,1,5,3,0,0,0,0,0,Increased tourist traffic,3,3,3,5,1,5,0
10227906634,6.15,2,1,Swimming,Skating,Downhill,1,2,1,2,1,1,1,5,2,3,4,1,0,1,2,1,3,Just a huge waste of money in my opinion,3,3,1,4,1,6,0
10227911307,4,2,1,international,intermittent,seasonal,1,2,3,2,1,3,5,5,4,1,3,2,,1,2,2,3,Construction related chaos and gridlock.,3,3,3,5,1,11,0
10227912941,1.95,1,3,Fun,Money,Excited,3,1,4,2,3,4,4,2,1,5,3,4,2,3,2,2,2,,3,3,3,4,1,4,0
10227920803,13.28,2,1,people,frindly ,competition,2,2,3,2,3,3,2,5,1,2,3,4,3,1,4,4,3,we will be able to keep the things built that was left benind and might find a good use for them maybe use some of the houseing for our homeless after words.,4,3,4,5,1,9,0
10227931842,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10227939169,7.15,2,5,Patriotic,Fastest human,Security issues,4,1,5,2,1,1,1,1,3,2,5,4,2,4,3,2,4,G,3,3,5,5,1,10,0
10227943543,6.9,2,1,Best,In,World,1,2,1,2,1,1,2,5,4,1,3,2,2,5,2,1,2,,3,3,4,4,1,10,0
10228008576,5.07,2,4,Track,Basketball ,Baseball ,4,2,2,2,3,2,2,3,1,2,4,5,3,2,3,3,4,Favorable ,4,3,4,4,1,7,0
10228020530,2.38,2,1,Why,Who,Where,1,2,,,,,,,,,,,,,,,,,,,,,,,0
10228026773,12.92,2,1,Why,Who,Where,1,2,1,2,2,1,1,1,5,2,3,4,1,4,1,1,1,"Cost overruns, people stealing money, rigged or political games, waste and short-sighted planning.",3,3,1,5,1,6,0
10228064046,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10228144301,9.88,2,1,why the f***king spanish translation?,because i used the zipcode,from a tv show? Beverly Hills 90210,1,2,1,2,1,1,1,1,2,3,4,5,0,1,4,4,3,who cares?  they are 2600 miles from where I live,3,3,3,5,1,3,0
10228222487,7.43,2,3,Gay participants,Late night coverage,Medal controversery,4,2,5,2,5,3,1,5,4,1,3,2,,5,5,5,5,No impact.,3,2,1,5,1,5,0
10228239787,9.82,2,3,padjentry,internatioal competition,dopping,1,2,4,2,3,4,4,5,1,2,3,4,3,1,2,3,3,"rents will rise, the city will be on the hook for 250 million dollars",3,4,2,5,1,4,0
10228260934,9.63,2,5,Track and field,Wrestling ,Soccer ,4,1,1,1,1,3,1,1,2,3,4,5,4,5,4,2,5,"Positive improved infurstrcuture, housing for homeless, reaping financial gain during and after games",4,4,5,5,1,8,0
10228261435,0.13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10228268712,7.78,2,4,Sports ,International ,Peace,3,1,5,2,5,5,5,5,1,2,3,4,4,1,3,2,1,"Great for the wealthy and very negative for poor, working and middle classes. ",2,1,1,5,1,10,0
10228307475,8.43,2,4,Variety,International,Lengthy,2,3,2,2,4,4,2,5,3,1,2,4,4,2,3,3,4,"Not much good, more traffic",3,2,3,5,1,3,0
10228389998,14.62,2,1,Swimming ,Soccer ,Tennis,2,3,2,3,3,2,2,3,4,2,1,5,4,2,3,2,3,Heavy traffic congestion ,3,3,4,4,1,1,0
10228391960,3.98,2,3,Sexy,Pricey,Old,1,2,3,2,3,3,1,4,1,5,2,3,3,3,0,2,0,Not sure,3,3,1,4,1,5,0
10228449482,14.77,2,1,Spectacle,Competition,Fun,1,2,1,2,1,3,1,4,2,1,3,5,3,1,3,3,3,"Traffic, funding security",3,3,4,5,1,6,0
10228796422,6.05,2,3,Cost,Traffic,Crowded,2,2,5,2,1,1,1,4,2,1,3,5,1,4,4,4,2,It will cost too much money,3,2,1,5,1,7,0
10228922414,8.47,2,3,athletes,long,pageantry,2,2,5,2,1,2,1,5,4,2,3,1,3,3,3,2,3,depends on how it is managed.  done properly it could be an economic boon.  The increased revenues could be reinvested in the community.,3,3,3,4,1,9,0
10229004598,7,1,1,America's Team,Gymnastics,Overdone Ceremonies,2,1,5,2,1,5,1,2,1,3,4,5,2,5,5,3,5,"Traffic congestion, higher fuel prices and construction delays.",3,3,2,5,1,9,0
10229022411,6.55,2,2,Special,Professional,Winner,4,3,3,3,3,3,3,2,4,5,3,1,3,3,3,3,3,Riots,1,2,4,5,1,4,0
10229058623,4.28,2,1,Sports,International,Brotherhood,1,2,2,2,3,5,5,5,4,3,1,2,3,1,1,1,3,Not a positive one. ,2,3,1,4,1,4,0
10229065586,4.15,2,2,USA,Sports,International,2,2,2,1,1,1,1,2,5,1,3,4,1,2,3,2,5,Positive like in the 80s,3,3,4,5,1,3,0
10229074313,8,2,3,COMPATITION,UNITY,PATROITISM,1,2,1,2,1,1,1,5,1,3,2,4,3,5,2,2,1,VERY HI COST NO RETURN,3,3,2,5,1,4,0
10229153430,73.8,1,2,Glory,Excitement,National pride,2,2,3,1,3,3,1,5,2,1,3,4,3,2,0,0,0,I think the only pics will help to highlight how modern Los Angeles is. ,4,4,4,4,1,3,0
10229168205,5.62,2,3,competition,summer,winter,2,2,2,2,2,1,3,5,2,1,4,3,,1,3,3,3,Before:  positive effect on economy  After: negative effect on economy,3,2,3,5,1,10,0
10229193360,1.3,2,3,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,1
10229221899,93.75,2,5,thrilling,intense,pride,1,2,3,2,,,,,,,,,,,,,,,,,,,,,0
10229283548,5.47,2,3,World Competition,Great Games,The Atheletes,1,2,1,2,1,2,2,,,,1,3,3,3,3,3,3,It will help the local economy.,3,3,4,4,1,5,0
10229424313,6.65,2,1,boring,boring,boring,1,2,1,2,1,5,5,5,1,2,3,4,3,1,3,3,4,do not know,3,3,3,5,1,5,0
10229429601,5.87,2,2,gold,Athens,Mathias,1,2,4,2,5,5,3,5,3,4,1,2,3,1,3,3,3,cannot say,2,2,2,5,1,11,0
10229471366,6.75,1,2,LOS Angeles,1984,usa flag,1,2,1,2,4,5,4,5,2,3,1,4,3,1,2,2,3,A trade-off should be implemented –pursue Olympics for Homeless projects expenditures,3,2,3,5,1,6,0
10229480713,8.23,2,2,Country spirit,Competition,Sportsmanship,2,2,4,2,3,3,1,5,1,2,4,3,3,1,4,2,4,"Positive, incresed revenue for merchants of all types as well as increased tax revenues and new venues and housing to be used for decades to come.",4,3,4,5,1,11,0
10229489037,10.67,2,1,Track and field,Swimming,High dive,1,2,1,1,5,5,1,1,2,3,4,5,1,3,3,0,3,Displacement of families,2,1,1,4,1,2,0
10229505230,5.35,1,1,,,,1,2,5,2,2,4,1,5,1,2,3,4,1,4,2,1,3,,3,,2,5,1,11,0
10229526741,0.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10229537598,4.77,2,4,Pole vaulting,Sprinting,Corruption,2,2,3,2,2,,1,5,3,1,4,2,3,1,3,3,4,positive,3,3,4,5,1,5,0
10229549413,7.15,1,4,Money,Scandle,politics,4,,5,2,2,2,5,5,3,1,4,2,2,5,2,1,3,,2,3,3,5,1,5,0
10229550000,156.73,2,1,Summer,Winter,ABC,1,3,3,2,3,3,4,5,1,2,4,3,2,1,3,4,2,Increased crime.,3,2,4,4,1,3,0
10229561741,4.52,2,2,Costly ,Ultranationalistic,Excessive,3,1,5,2,4,4,4,5,3,4,1,2,3,1,2,1,3,Financial stress,3,3,1,5,1,6,0
10229565820,12.8,2,3,endurance,talent,teamwork,2,2,1,2,3,1,1,5,2,3,1,4,2,1,3,3,2,"Probably a large uptake in tourists, restaurant openings, the usual things that happen around the Olympic openings.  Also pressure put on residents and homeless people will be increased monetarily and in other ways.",3,3,3,5,1,11,0
10229641564,9.35,2,5,TORCH,RINGS,COMPITETION,1,2,5,2,1,4,1,5,3,1,4,2,3,1,3,1,3,TRAFFIC DISRUPTION,3,4,1,5,1,8,0
10229706915,5.13,2,2,,,,1,2,1,1,1,1,2,,,,,,0,0,0,0,0,,3,3,3,5,1,11,0
10229717267,9.97,2,1,physical,excellence,proud,1,2,2,2,2,1,4,5,2,1,4,3,4,1,2,1,4,the Coliseum from the 1932 Games is still iconic. 2028 would be an excellent sequel,4,4,5,5,1,5,0
10229734403,9.07,1,4,Excitement ,Pride,Anticipation,3,1,2,3,3,2,2,5,3,2,1,4,4,1,3,3,4,"I believe the Olympics will generally have a positive impact on the area, however I do have some concerns about whether the benefits will outweigh the costs. ",3,4,4,4,1,9,0
10229742503,10.52,1,4,summer,winter,scandal,1,2,5,2,4,4,2,5,2,1,4,3,2,2,3,2,3,financial ,3,2,3,4,1,6,0
10229805965,2.57,2,3,International,Quality,Best,5,1,2,3,5,2,2,,,,,,,,,,,,,,,,,,0
10229838091,4.97,2,1,BORING,DISINTERESTED,COMMERCIAL,1,2,1,2,1,5,1,5,2,3,1,4,,1,3,3,3,"UNKNOWN and, since I do not live in SO CAL, I am disinterested in the games and their impact....",3,3,3,5,1,4,0
10229851501,3.97,2,2,Summer,Wnter,Sports,1,2,2,2,5,5,5,5,2,3,1,4,3,1,3,3,3,Neutral ,3,3,3,5,1,6,0
10229869793,7.98,2,1,high standards ,international,pride,3,2,1,2,2,3,1,3,1,2,4,5,3,1,3,3,4,Favorably introduce LA to other countries  Increase visitors  Improve LA's reputation as a cultural center,3,2,3,5,1,7,0
10229884912,5.97,2,3,Greece,Weight lifting,Summer,1,2,1,2,3,5,1,4,3,1,2,5,1,4,3,3,1,Displacing of people and a total Cluster.,2,1,2,5,1,6,0
10229890949,11.03,2,3,Sports,Competitive,USA ,1,2,2,1,5,5,5,1,2,3,4,5,2,1,3,3,1, Some will get rich on renting property out others will lose money because they’ll have to relocate or places  will be overcrowded with Visitors from other countries,3,3,3,4,1,2,0
10229901094,9.43,1,1,track,and,field,1,2,1,2,5,5,5,4,1,3,2,5,2,5,5,5,0,,4,3,3,5,1,2,0
10229930339,5.2,1,1,pageantry,athletes,spectacle,3,1,1,3,1,1,1,5,3,1,2,4,5,1,3,3,4,Increased tourist revenue.  Better street/freeway repairs.  Cleaning up the areas involved.,3,3,5,5,1,5,0
10230081431,3.38,2,2,fun,active,interesting,4,1,3,2,3,3,3,2,1,4,3,5,2,1,2,2,2,poor,4,3,3,5,1,7,0
10230110747,41.4,2,3,pride,love,sport,3,2,,,,,,,,,,,,,,,,,,,,,,,0
10230140618,3.98,2,3,HISTORY,DANGER,CONTROVERSY,1,2,3,2,3,3,4,5,1,3,4,2,3,1,2,1,2,NEGATIVE,3,2,2,4,1,7,0
10230143846,5.88,2,3,competition,world,peace,1,2,1,2,3,4,4,5,1,2,3,4,3,1,2,1,2,all negative,3,2,1,5,1,11,0
10230174044,1.23,1,3,sdfs,sfdsd,sdfdsf,3,1,4,1,3,4,3,4,3,5,1,2,2,2,1,1,3,sdfsdfsd,2,4,2,4,1,10,1
10230175305,2.05,2,2,torch,athletes,sports,1,2,2,2,,,,,,,,,,,,,,,,,,,,,0
10230182635,4.12,1,2,faster,higher,stronger,2,2,4,2,4,3,4,5,3,1,2,4,3,1,3,2,4,I don't know.,3,2,2,5,1,5,0
10230188786,6.2,2,1,Corrupt,corporate,disaster,1,2,4,2,4,4,5,5,1,2,4,3,2,1,1,1,2,"They will put the city further in debt, and make the corrupt and racist LA cops even more violent against minorities and the homeless.  ",3,3,1,5,1,8,0
10230190985,12.1,2,1,Competition,Drugs,Gymnastics,1,2,1,2,1,5,5,5,3,1,2,4,3,1,1,1,3,"More traffic, More taxes, More crime, There will be some infrastructure upgrades to support the olympics, Some business (such as hotels) will make more money for a while. Most residents will not benefit.",3,3,3,5,1,10,0
10230194304,18.45,1,1,competition,international,positive,1,1,1,1,5,5,4,5,4,1,3,2,2,1,3,,4,,4,4,4,5,1,3,0
